Chemical_Formula,CIF_Base_Name,Total_Energy_eV,Energy_per_Atom_eV,Relaxed_CIF_Path,SG_ori
Sc6Al26N32,xtal_22,-393.9820556640625,-6.155969619750977,db://107/xtal_22.cif,107
Sc6Al26N32,xtal_23,-392.17523193359375,-6.127737998962402,db://107/xtal_23.cif,107
Sc6Al26N32,xtal_25,-393.5502624511719,-6.1492228507995605,db://107/xtal_25.cif,107
Sc6Al26N32,xtal_26,-409.1642150878906,-6.393190860748291,db://107/xtal_26.cif,107
Sc6Al26N32,xtal_27,-445.555908203125,-6.961811065673828,db://107/xtal_27.cif,107
Sc6Al26N32,xtal_29,-424.76019287109375,-6.63687801361084,db://107/xtal_29.cif,107
Sc6Al26N32,xtal_31,-413.2599182128906,-6.457186222076416,db://107/xtal_31.cif,107
Sc6Al26N32,xtal_32,-318.4735107421875,-4.97614860534668,db://107/xtal_32.cif,107
Sc6Al26N32,xtal_33,-419.6271057128906,-6.556673526763916,db://107/xtal_33.cif,107
Sc6Al26N32,xtal_34,-364.6490783691406,-5.697641849517822,db://107/xtal_34.cif,107
Sc6Al26N32,xtal_35,-409.7095642089844,-6.401711940765381,db://107/xtal_35.cif,107
Sc6Al26N32,xtal_37,-364.83038330078125,-5.700474739074707,db://107/xtal_37.cif,107
Sc6Al26N32,xtal_41,-414.8091735839844,-6.481393337249756,db://107/xtal_41.cif,107
Sc6Al26N32,xtal_45,-381.7655334472656,-5.965086460113525,db://107/xtal_45.cif,107
Sc6Al26N32,xtal_47,-408.09033203125,-6.376411437988281,db://107/xtal_47.cif,107
Sc6Al26N32,xtal_48,-431.28143310546875,-6.738772392272949,db://107/xtal_48.cif,107
Sc6Al26N32,xtal_49,-416.3839111328125,-6.505998611450195,db://107/xtal_49.cif,107
Sc6Al26N32,xtal_51,-381.4620666503906,-5.9603447914123535,db://107/xtal_51.cif,107
Sc6Al26N32,xtal_53,-407.4713439941406,-6.366739749908447,db://107/xtal_53.cif,107
Sc6Al26N32,xtal_54,-398.1526794433594,-6.22113561630249,db://107/xtal_54.cif,107
Sc6Al26N32,xtal_56,-374.2646484375,-5.8478851318359375,db://107/xtal_56.cif,107
Sc6Al26N32,xtal_57,-383.7447814941406,-5.996012210845947,db://107/xtal_57.cif,107
Sc6Al26N32,xtal_60,-406.5346984863281,-6.352104663848877,db://107/xtal_60.cif,107
Sc6Al26N32,xtal_61,-436.83209228515625,-6.825501441955566,db://107/xtal_61.cif,107
Sc6Al26N32,xtal_62,-401.710205078125,-6.276721954345703,db://107/xtal_62.cif,107
Sc6Al26N32,xtal_63,-393.27423095703125,-6.144909858703613,db://107/xtal_63.cif,107
Sc6Al26N32,xtal_65,-386.5647277832031,-6.040073871612549,db://107/xtal_65.cif,107
Sc6Al26N32,xtal_66,-414.1156921386719,-6.470557689666748,db://107/xtal_66.cif,107
Sc6Al26N32,xtal_70,-385.8812561035156,-6.029394626617432,db://107/xtal_70.cif,107
Sc6Al26N32,xtal_71,-426.7735900878906,-6.668337345123291,db://107/xtal_71.cif,107
Sc6Al26N32,xtal_74,-385.89190673828125,-6.0295610427856445,db://107/xtal_74.cif,107
Sc6Al26N32,xtal_8,-427.96148681640625,-6.686898231506348,db://107/xtal_8.cif,107
Sc6Al26N32,xtal_81,-421.9781188964844,-6.593408107757568,db://107/xtal_81.cif,107
Sc6Al26N32,xtal_83,-410.7445068359375,-6.417882919311523,db://107/xtal_83.cif,107
Sc6Al26N32,xtal_85,-376.8244934082031,-5.887882709503174,db://107/xtal_85.cif,107
Sc6Al26N32,xtal_87,-392.5394287109375,-6.133428573608398,db://107/xtal_87.cif,107
Sc6Al26N32,xtal_9,-384.8545837402344,-6.013352870941162,db://107/xtal_9.cif,107
Sc6Al26N32,xtal_93,-420.8522033691406,-6.575815677642822,db://107/xtal_93.cif,107
Sc6Al26N32,xtal_94,-417.81201171875,-6.528312683105469,db://107/xtal_94.cif,107
Sc6Al26N32,xtal_95,-438.8029479980469,-6.856296062469482,db://107/xtal_95.cif,107
Sc6Al26N32,xtal_99,-380.2933349609375,-5.942083358764648,db://107/xtal_99.cif,107
Sc6Al26N32,xtal_11,-389.4842529296875,-6.085691452026367,db://111/xtal_11.cif,111
Sc6Al26N32,xtal_14,-395.67095947265625,-6.182358741760254,db://111/xtal_14.cif,111
Sc6Al26N32,xtal_16,-396.8564453125,-6.2008819580078125,db://111/xtal_16.cif,111
Sc3Al13N16,xtal_17,-222.46218872070312,-6.951943397521973,db://111/xtal_17.cif,111
Sc3Al13N16,xtal_19,-200.04830932617188,-6.251509666442871,db://111/xtal_19.cif,111
Sc6Al26N32,xtal_2,-400.4688720703125,-6.257326126098633,db://111/xtal_2.cif,111
Sc6Al26N32,xtal_22,-399.706298828125,-6.245410919189453,db://111/xtal_22.cif,111
Sc3Al13N16,xtal_23,-217.9781036376953,-6.8118157386779785,db://111/xtal_23.cif,111
Sc3Al13N16,xtal_26,-212.20362854003906,-6.631363391876221,db://111/xtal_26.cif,111
Sc6Al26N32,xtal_27,-435.656494140625,-6.807132720947266,db://111/xtal_27.cif,111
Sc3Al13N16,xtal_28,-209.6136474609375,-6.550426483154297,db://111/xtal_28.cif,111
Sc3Al13N16,xtal_3,-198.4705047607422,-6.202203273773193,db://111/xtal_3.cif,111
Sc6Al26N32,xtal_31,-408.744384765625,-6.386631011962891,db://111/xtal_31.cif,111
Sc6Al26N32,xtal_32,-396.9122314453125,-6.201753616333008,db://111/xtal_32.cif,111
Sc6Al26N32,xtal_33,-418.94384765625,-6.545997619628906,db://111/xtal_33.cif,111
Sc3Al13N16,xtal_38,-196.99755859375,-6.1561737060546875,db://111/xtal_38.cif,111
Sc3Al13N16,xtal_39,-179.46580505371094,-5.608306407928467,db://111/xtal_39.cif,111
Sc3Al13N16,xtal_41,-197.92063903808594,-6.1850199699401855,db://111/xtal_41.cif,111
Sc3Al13N16,xtal_42,-206.73446655273438,-6.460452079772949,db://111/xtal_42.cif,111
Sc6Al26N32,xtal_43,-398.1140441894531,-6.220531940460205,db://111/xtal_43.cif,111
Sc3Al13N16,xtal_44,-210.75071716308594,-6.5859599113464355,db://111/xtal_44.cif,111
Sc6Al26N32,xtal_47,-407.5848083496094,-6.3685126304626465,db://111/xtal_47.cif,111
Sc3Al13N16,xtal_49,-199.00796508789062,-6.218998908996582,db://111/xtal_49.cif,111
Sc3Al13N16,xtal_51,-164.73095703125,-5.1478424072265625,db://111/xtal_51.cif,111
Sc3Al13N16,xtal_52,-200.33946228027344,-6.260608196258545,db://111/xtal_52.cif,111
Sc6Al26N32,xtal_54,-413.1126403808594,-6.454885005950928,db://111/xtal_54.cif,111
Sc3Al13N16,xtal_58,-217.12721252441406,-6.7852253913879395,db://111/xtal_58.cif,111
Sc6Al26N32,xtal_59,-407.63671875,-6.36932373046875,db://111/xtal_59.cif,111
Sc6Al26N32,xtal_60,-402.6907958984375,-6.292043685913086,db://111/xtal_60.cif,111
Sc3Al13N16,xtal_61,-205.475830078125,-6.421119689941406,db://111/xtal_61.cif,111
Sc3Al13N16,xtal_67,-191.57728576660156,-5.986790180206299,db://111/xtal_67.cif,111
Sc6Al26N32,xtal_68,-426.7452392578125,-6.66789436340332,db://111/xtal_68.cif,111
Sc6Al26N32,xtal_72,-381.80572509765625,-5.965714454650879,db://111/xtal_72.cif,111
Sc3Al13N16,xtal_75,-203.5425262451172,-6.360703945159912,db://111/xtal_75.cif,111
Sc3Al13N16,xtal_76,-202.5120849609375,-6.328502655029297,db://111/xtal_76.cif,111
Sc6Al26N32,xtal_78,-417.8098449707031,-6.528278827667236,db://111/xtal_78.cif,111
Sc6Al26N32,xtal_79,-398.2400207519531,-6.222500324249268,db://111/xtal_79.cif,111
Sc6Al26N32,xtal_81,-425.4132385253906,-6.6470818519592285,db://111/xtal_81.cif,111
Sc3Al13N16,xtal_82,-202.6410675048828,-6.332533359527588,db://111/xtal_82.cif,111
Sc6Al26N32,xtal_85,-413.4642639160156,-6.460379123687744,db://111/xtal_85.cif,111
Sc6Al26N32,xtal_88,-401.95635986328125,-6.2805681228637695,db://111/xtal_88.cif,111
Sc3Al13N16,xtal_89,-165.212890625,-5.16290283203125,db://111/xtal_89.cif,111
Sc3Al13N16,xtal_92,-198.72779846191406,-6.2102437019348145,db://111/xtal_92.cif,111
Sc3Al13N16,xtal_93,-195.34959411621094,-6.104674816131592,db://111/xtal_93.cif,111
Sc6Al26N32,xtal_94,-406.35711669921875,-6.349329948425293,db://111/xtal_94.cif,111
Sc6Al26N32,xtal_95,-401.5591735839844,-6.274362087249756,db://111/xtal_95.cif,111
Sc3Al13N16,xtal_96,-197.98867797851562,-6.187146186828613,db://111/xtal_96.cif,111
Sc6Al26N32,xtal_1,-426.8871765136719,-6.670112133026123,db://112/xtal_1.cif,112
Sc6Al26N32,xtal_100,-431.61798095703125,-6.744030952453613,db://112/xtal_100.cif,112
Sc6Al26N32,xtal_12,-429.594970703125,-6.712421417236328,db://112/xtal_12.cif,112
Sc6Al26N32,xtal_13,-431.2735595703125,-6.738649368286133,db://112/xtal_13.cif,112
Sc6Al26N32,xtal_21,-451.70489501953125,-7.057888984680176,db://112/xtal_21.cif,112
Sc6Al26N32,xtal_22,-388.0638732910156,-6.063498020172119,db://112/xtal_22.cif,112
Sc6Al26N32,xtal_23,-410.1313781738281,-6.4083027839660645,db://112/xtal_23.cif,112
Sc6Al26N32,xtal_27,-415.7522888183594,-6.496129512786865,db://112/xtal_27.cif,112
Sc6Al26N32,xtal_28,-435.3663024902344,-6.802598476409912,db://112/xtal_28.cif,112
Sc6Al26N32,xtal_3,-400.53802490234375,-6.258406639099121,db://112/xtal_3.cif,112
Sc6Al26N32,xtal_30,-424.69775390625,-6.635902404785156,db://112/xtal_30.cif,112
Sc6Al26N32,xtal_31,-385.17681884765625,-6.018387794494629,db://112/xtal_31.cif,112
Sc6Al26N32,xtal_32,-402.043212890625,-6.281925201416016,db://112/xtal_32.cif,112
Sc6Al26N32,xtal_35,-426.0534973144531,-6.65708589553833,db://112/xtal_35.cif,112
Sc6Al26N32,xtal_39,-401.4828796386719,-6.273169994354248,db://112/xtal_39.cif,112
Sc6Al26N32,xtal_40,-445.45086669921875,-6.960169792175293,db://112/xtal_40.cif,112
Sc6Al26N32,xtal_42,-433.65911865234375,-6.775923728942871,db://112/xtal_42.cif,112
Sc6Al26N32,xtal_43,-415.62493896484375,-6.494139671325684,db://112/xtal_43.cif,112
Sc6Al26N32,xtal_50,-417.1413269042969,-6.517833232879639,db://112/xtal_50.cif,112
Sc6Al26N32,xtal_51,-401.23101806640625,-6.269234657287598,db://112/xtal_51.cif,112
Sc6Al26N32,xtal_52,-434.72149658203125,-6.792523384094238,db://112/xtal_52.cif,112
Sc6Al26N32,xtal_54,-428.5248718261719,-6.6957011222839355,db://112/xtal_54.cif,112
Sc6Al26N32,xtal_55,-413.6604919433594,-6.46344518661499,db://112/xtal_55.cif,112
Sc6Al26N32,xtal_57,-408.4405517578125,-6.38188362121582,db://112/xtal_57.cif,112
Sc6Al26N32,xtal_58,-448.7102355957031,-7.011097431182861,db://112/xtal_58.cif,112
Sc6Al26N32,xtal_6,-404.1161193847656,-6.314314365386963,db://112/xtal_6.cif,112
Sc6Al26N32,xtal_60,-401.52032470703125,-6.273755073547363,db://112/xtal_60.cif,112
Sc6Al26N32,xtal_61,-426.8975830078125,-6.67027473449707,db://112/xtal_61.cif,112
Sc6Al26N32,xtal_62,-412.59771728515625,-6.446839332580566,db://112/xtal_62.cif,112
Sc6Al26N32,xtal_63,-385.0052490234375,-6.015707015991211,db://112/xtal_63.cif,112
Sc6Al26N32,xtal_66,-424.7343444824219,-6.636474132537842,db://112/xtal_66.cif,112
Sc6Al26N32,xtal_67,-465.7898254394531,-7.277966022491455,db://112/xtal_67.cif,112
Sc6Al26N32,xtal_69,-419.7363586425781,-6.558380603790283,db://112/xtal_69.cif,112
Sc6Al26N32,xtal_70,-426.57763671875,-6.665275573730469,db://112/xtal_70.cif,112
Sc6Al26N32,xtal_71,-420.5470275878906,-6.571047306060791,db://112/xtal_71.cif,112
Sc6Al26N32,xtal_72,-398.0831298828125,-6.220048904418945,db://112/xtal_72.cif,112
Sc6Al26N32,xtal_73,-410.7557373046875,-6.418058395385742,db://112/xtal_73.cif,112
Sc6Al26N32,xtal_74,-427.55523681640625,-6.680550575256348,db://112/xtal_74.cif,112
Sc6Al26N32,xtal_78,-416.1880187988281,-6.5029377937316895,db://112/xtal_78.cif,112
Sc6Al26N32,xtal_8,-408.57568359375,-6.383995056152344,db://112/xtal_8.cif,112
Sc6Al26N32,xtal_80,-427.1591491699219,-6.674361705780029,db://112/xtal_80.cif,112
Sc6Al26N32,xtal_82,-424.09051513671875,-6.6264142990112305,db://112/xtal_82.cif,112
Sc6Al26N32,xtal_84,-402.55242919921875,-6.289881706237793,db://112/xtal_84.cif,112
Sc6Al26N32,xtal_86,-424.1374206542969,-6.627147197723389,db://112/xtal_86.cif,112
Sc6Al26N32,xtal_90,-435.82843017578125,-6.809819221496582,db://112/xtal_90.cif,112
Sc6Al26N32,xtal_94,-430.81207275390625,-6.731438636779785,db://112/xtal_94.cif,112
Sc6Al26N32,xtal_96,-405.2088317871094,-6.331387996673584,db://112/xtal_96.cif,112
Sc6Al26N32,xtal_97,-418.29937744140625,-6.535927772521973,db://112/xtal_97.cif,112
Sc6Al26N32,xtal_1,-425.1551818847656,-6.643049716949463,db://113/xtal_1.cif,113
Sc6Al26N32,xtal_100,-427.8675537109375,-6.685430526733398,db://113/xtal_100.cif,113
Sc6Al26N32,xtal_11,-385.2945861816406,-6.020227909088135,db://113/xtal_11.cif,113
Sc6Al26N32,xtal_13,-434.7307434082031,-6.792667865753174,db://113/xtal_13.cif,113
Sc6Al26N32,xtal_14,-422.214599609375,-6.597103118896484,db://113/xtal_14.cif,113
Sc6Al26N32,xtal_15,-419.5765380859375,-6.555883407592773,db://113/xtal_15.cif,113
Sc6Al26N32,xtal_16,-395.4075622558594,-6.178243160247803,db://113/xtal_16.cif,113
Sc6Al26N32,xtal_17,-403.95220947265625,-6.311753273010254,db://113/xtal_17.cif,113
Sc6Al26N32,xtal_18,-413.5140075683594,-6.461156368255615,db://113/xtal_18.cif,113
Sc6Al26N32,xtal_19,-397.01348876953125,-6.203335762023926,db://113/xtal_19.cif,113
Sc6Al26N32,xtal_2,-421.866943359375,-6.591670989990234,db://113/xtal_2.cif,113
Sc6Al26N32,xtal_21,-415.2405700683594,-6.488133907318115,db://113/xtal_21.cif,113
Sc6Al26N32,xtal_23,-429.8503723144531,-6.71641206741333,db://113/xtal_23.cif,113
Sc6Al26N32,xtal_25,-393.4078674316406,-6.146997928619385,db://113/xtal_25.cif,113
Sc6Al26N32,xtal_26,-435.2201232910156,-6.800314426422119,db://113/xtal_26.cif,113
Sc6Al26N32,xtal_27,-413.7765808105469,-6.465259075164795,db://113/xtal_27.cif,113
Sc6Al26N32,xtal_28,-398.5181884765625,-6.226846694946289,db://113/xtal_28.cif,113
Sc6Al26N32,xtal_29,-404.2023620605469,-6.315661907196045,db://113/xtal_29.cif,113
Sc6Al26N32,xtal_33,-402.3476867675781,-6.286682605743408,db://113/xtal_33.cif,113
Sc6Al26N32,xtal_36,-427.67999267578125,-6.682499885559082,db://113/xtal_36.cif,113
Sc6Al26N32,xtal_37,-406.5220031738281,-6.3519062995910645,db://113/xtal_37.cif,113
Sc6Al26N32,xtal_38,-401.03656005859375,-6.266196250915527,db://113/xtal_38.cif,113
Sc6Al26N32,xtal_4,-401.6408386230469,-6.275638103485107,db://113/xtal_4.cif,113
Sc6Al26N32,xtal_40,-389.9028625488281,-6.0922322273254395,db://113/xtal_40.cif,113
Sc6Al26N32,xtal_43,-431.1305847167969,-6.736415386199951,db://113/xtal_43.cif,113
Sc6Al26N32,xtal_46,-415.0026550292969,-6.484416484832764,db://113/xtal_46.cif,113
Sc6Al26N32,xtal_49,-416.304443359375,-6.504756927490234,db://113/xtal_49.cif,113
Sc6Al26N32,xtal_5,-456.8837585449219,-7.138808727264404,db://113/xtal_5.cif,113
Sc6Al26N32,xtal_52,-388.3493347167969,-6.067958354949951,db://113/xtal_52.cif,113
Sc6Al26N32,xtal_53,-410.61700439453125,-6.415890693664551,db://113/xtal_53.cif,113
Sc6Al26N32,xtal_54,-382.068359375,-5.969818115234375,db://113/xtal_54.cif,113
Sc6Al26N32,xtal_64,-438.7730712890625,-6.855829238891602,db://113/xtal_64.cif,113
Sc6Al26N32,xtal_65,-404.5210266113281,-6.320641040802002,db://113/xtal_65.cif,113
Sc6Al26N32,xtal_67,-402.01318359375,-6.281455993652344,db://113/xtal_67.cif,113
Sc6Al26N32,xtal_69,-425.13299560546875,-6.642703056335449,db://113/xtal_69.cif,113
Sc6Al26N32,xtal_71,-428.0506286621094,-6.688291072845459,db://113/xtal_71.cif,113
Sc6Al26N32,xtal_72,-393.9172668457031,-6.154957294464111,db://113/xtal_72.cif,113
Sc6Al26N32,xtal_77,-412.3038330078125,-6.44224739074707,db://113/xtal_77.cif,113
Sc6Al26N32,xtal_79,-407.41400146484375,-6.365843772888184,db://113/xtal_79.cif,113
Sc6Al26N32,xtal_85,-400.0684509277344,-6.25106954574585,db://113/xtal_85.cif,113
Sc6Al26N32,xtal_87,-417.6840515136719,-6.526313304901123,db://113/xtal_87.cif,113
Sc6Al26N32,xtal_88,-402.2763977050781,-6.285568714141846,db://113/xtal_88.cif,113
Sc6Al26N32,xtal_9,-420.9322814941406,-6.577066898345947,db://113/xtal_9.cif,113
Sc6Al26N32,xtal_90,-406.0760803222656,-6.3449387550354,db://113/xtal_90.cif,113
Sc6Al26N32,xtal_92,-430.5619812011719,-6.7275309562683105,db://113/xtal_92.cif,113
Sc6Al26N32,xtal_93,-439.7851257324219,-6.871642589569092,db://113/xtal_93.cif,113
Sc6Al26N32,xtal_96,-404.3941955566406,-6.31865930557251,db://113/xtal_96.cif,113
Sc6Al26N32,xtal_97,-409.6134338378906,-6.400209903717041,db://113/xtal_97.cif,113
Sc6Al26N32,xtal_10,-452.777587890625,-7.074649810791016,db://114/xtal_10.cif,114
Sc6Al26N32,xtal_11,-429.48797607421875,-6.710749626159668,db://114/xtal_11.cif,114
Sc6Al26N32,xtal_12,-421.637451171875,-6.588085174560547,db://114/xtal_12.cif,114
Sc6Al26N32,xtal_13,-417.0662536621094,-6.516660213470459,db://114/xtal_13.cif,114
Sc6Al26N32,xtal_14,-426.9682312011719,-6.6713786125183105,db://114/xtal_14.cif,114
Sc6Al26N32,xtal_16,-440.79449462890625,-6.88741397857666,db://114/xtal_16.cif,114
Sc6Al26N32,xtal_17,-451.17218017578125,-7.049565315246582,db://114/xtal_17.cif,114
Sc6Al26N32,xtal_2,-416.5899963378906,-6.509218692779541,db://114/xtal_2.cif,114
Sc6Al26N32,xtal_20,-412.0908508300781,-6.438919544219971,db://114/xtal_20.cif,114
Sc6Al26N32,xtal_24,-410.0577697753906,-6.4071526527404785,db://114/xtal_24.cif,114
Sc6Al26N32,xtal_28,-411.2826843261719,-6.4262919425964355,db://114/xtal_28.cif,114
Sc6Al26N32,xtal_29,-393.9359130859375,-6.155248641967773,db://114/xtal_29.cif,114
Sc6Al26N32,xtal_3,-392.4506530761719,-6.1320414543151855,db://114/xtal_3.cif,114
Sc6Al26N32,xtal_34,-452.31085205078125,-7.067357063293457,db://114/xtal_34.cif,114
Sc6Al26N32,xtal_36,-390.8270568847656,-6.106672763824463,db://114/xtal_36.cif,114
Sc6Al26N32,xtal_4,-422.58648681640625,-6.602913856506348,db://114/xtal_4.cif,114
Sc6Al26N32,xtal_41,-468.577880859375,-7.321529388427734,db://114/xtal_41.cif,114
Sc6Al26N32,xtal_42,-431.5264587402344,-6.742600917816162,db://114/xtal_42.cif,114
Sc6Al26N32,xtal_43,-421.30816650390625,-6.582940101623535,db://114/xtal_43.cif,114
Sc6Al26N32,xtal_44,-409.79583740234375,-6.403059959411621,db://114/xtal_44.cif,114
Sc6Al26N32,xtal_45,-401.4588317871094,-6.272794246673584,db://114/xtal_45.cif,114
Sc6Al26N32,xtal_46,-415.2380676269531,-6.488094806671143,db://114/xtal_46.cif,114
Sc6Al26N32,xtal_47,-446.54071044921875,-6.977198600769043,db://114/xtal_47.cif,114
Sc6Al26N32,xtal_48,-444.3143615722656,-6.94241189956665,db://114/xtal_48.cif,114
Sc6Al26N32,xtal_5,-414.8105773925781,-6.481415271759033,db://114/xtal_5.cif,114
Sc6Al26N32,xtal_50,-415.36474609375,-6.490074157714844,db://114/xtal_50.cif,114
Sc6Al26N32,xtal_51,-419.5670471191406,-6.555735111236572,db://114/xtal_51.cif,114
Sc6Al26N32,xtal_53,-456.5999755859375,-7.134374618530273,db://114/xtal_53.cif,114
Sc6Al26N32,xtal_57,-423.3709716796875,-6.615171432495117,db://114/xtal_57.cif,114
Sc6Al26N32,xtal_58,-429.381103515625,-6.709079742431641,db://114/xtal_58.cif,114
Sc6Al26N32,xtal_6,-407.5567932128906,-6.368074893951416,db://114/xtal_6.cif,114
Sc6Al26N32,xtal_60,-468.92132568359375,-7.326895713806152,db://114/xtal_60.cif,114
Sc6Al26N32,xtal_61,-407.7072448730469,-6.370425701141357,db://114/xtal_61.cif,114
Sc6Al26N32,xtal_62,-415.6366271972656,-6.494322299957275,db://114/xtal_62.cif,114
Sc6Al26N32,xtal_64,-408.4165344238281,-6.3815083503723145,db://114/xtal_64.cif,114
Sc6Al26N32,xtal_66,-459.96435546875,-7.186943054199219,db://114/xtal_66.cif,114
Sc6Al26N32,xtal_68,-444.46893310546875,-6.944827079772949,db://114/xtal_68.cif,114
Sc6Al26N32,xtal_69,-393.8737487792969,-6.154277324676514,db://114/xtal_69.cif,114
Sc6Al26N32,xtal_71,-399.94891357421875,-6.249201774597168,db://114/xtal_71.cif,114
Sc6Al26N32,xtal_72,-409.3917236328125,-6.396745681762695,db://114/xtal_72.cif,114
Sc6Al26N32,xtal_74,-454.3569641113281,-7.099327564239502,db://114/xtal_74.cif,114
Sc6Al26N32,xtal_82,-434.49676513671875,-6.7890119552612305,db://114/xtal_82.cif,114
Sc6Al26N32,xtal_84,-434.54791259765625,-6.789811134338379,db://114/xtal_84.cif,114
Sc6Al26N32,xtal_88,-424.2539367675781,-6.628967761993408,db://114/xtal_88.cif,114
Sc6Al26N32,xtal_92,-414.8216857910156,-6.481588840484619,db://114/xtal_92.cif,114
Sc6Al26N32,xtal_93,-421.3651123046875,-6.583829879760742,db://114/xtal_93.cif,114
Sc6Al26N32,xtal_95,-417.48565673828125,-6.5232133865356445,db://114/xtal_95.cif,114
Sc6Al26N32,xtal_98,-424.5496826171875,-6.633588790893555,db://114/xtal_98.cif,114
Sc6Al26N32,xtal_99,-456.7812805175781,-7.137207508087158,db://114/xtal_99.cif,114
Sc6Al26N32,xtal_10,-425.3923645019531,-6.646755695343018,db://115/xtal_10.cif,115
Sc6Al26N32,xtal_100,-415.5591125488281,-6.4931111335754395,db://115/xtal_100.cif,115
Sc6Al26N32,xtal_11,-423.7689514160156,-6.621389865875244,db://115/xtal_11.cif,115
Sc6Al26N32,xtal_12,-436.1243896484375,-6.814443588256836,db://115/xtal_12.cif,115
Sc3Al13N16,xtal_13,-205.10369873046875,-6.409490585327148,db://115/xtal_13.cif,115
Sc6Al26N32,xtal_15,-398.978271484375,-6.234035491943359,db://115/xtal_15.cif,115
Sc3Al13N16,xtal_16,-191.02749633789062,-5.969609260559082,db://115/xtal_16.cif,115
Sc6Al26N32,xtal_17,-405.2768859863281,-6.332451343536377,db://115/xtal_17.cif,115
Sc6Al26N32,xtal_18,-380.2821044921875,-5.94190788269043,db://115/xtal_18.cif,115
Sc6Al26N32,xtal_21,-409.87811279296875,-6.404345512390137,db://115/xtal_21.cif,115
Sc6Al26N32,xtal_22,-412.9405822753906,-6.4521965980529785,db://115/xtal_22.cif,115
Sc6Al26N32,xtal_26,-415.2956848144531,-6.48899507522583,db://115/xtal_26.cif,115
Sc3Al13N16,xtal_3,-191.1033477783203,-5.97197961807251,db://115/xtal_3.cif,115
Sc3Al13N16,xtal_30,-201.89080810546875,-6.309087753295898,db://115/xtal_30.cif,115
Sc3Al13N16,xtal_33,-202.29165649414062,-6.3216142654418945,db://115/xtal_33.cif,115
Sc3Al13N16,xtal_34,-199.74111938476562,-6.241909980773926,db://115/xtal_34.cif,115
Sc6Al26N32,xtal_44,-394.7835388183594,-6.168492794036865,db://115/xtal_44.cif,115
Sc3Al13N16,xtal_45,-175.351806640625,-5.479743957519531,db://115/xtal_45.cif,115
Sc3Al13N16,xtal_46,-202.7234649658203,-6.335108280181885,db://115/xtal_46.cif,115
Sc6Al26N32,xtal_47,-382.9510192871094,-5.983609676361084,db://115/xtal_47.cif,115
Sc6Al26N32,xtal_49,-391.08740234375,-6.110740661621094,db://115/xtal_49.cif,115
Sc3Al13N16,xtal_5,-196.63058471679688,-6.144705772399902,db://115/xtal_5.cif,115
Sc3Al13N16,xtal_55,-204.47097778320312,-6.389718055725098,db://115/xtal_55.cif,115
Sc3Al13N16,xtal_56,-190.44276428222656,-5.95133638381958,db://115/xtal_56.cif,115
Sc3Al13N16,xtal_58,-201.9578399658203,-6.311182498931885,db://115/xtal_58.cif,115
Sc6Al26N32,xtal_59,-379.8345642089844,-5.934915065765381,db://115/xtal_59.cif,115
Sc3Al13N16,xtal_6,-214.26718139648438,-6.695849418640137,db://115/xtal_6.cif,115
Sc3Al13N16,xtal_61,-210.67340087890625,-6.58354377746582,db://115/xtal_61.cif,115
Sc6Al26N32,xtal_63,-399.35699462890625,-6.23995304107666,db://115/xtal_63.cif,115
Sc3Al13N16,xtal_65,-201.29818725585938,-6.2905683517456055,db://115/xtal_65.cif,115
Sc6Al26N32,xtal_66,-429.8721923828125,-6.716753005981445,db://115/xtal_66.cif,115
Sc3Al13N16,xtal_68,-183.6719207763672,-5.739747524261475,db://115/xtal_68.cif,115
Sc3Al13N16,xtal_7,-217.20863342285156,-6.787769794464111,db://115/xtal_7.cif,115
Sc6Al26N32,xtal_74,-403.552001953125,-6.305500030517578,db://115/xtal_74.cif,115
Sc6Al26N32,xtal_76,-431.8092956542969,-6.747020244598389,db://115/xtal_76.cif,115
Sc6Al26N32,xtal_8,-415.3228454589844,-6.489419460296631,db://115/xtal_8.cif,115
Sc6Al26N32,xtal_80,-403.9205017089844,-6.311257839202881,db://115/xtal_80.cif,115
Sc3Al13N16,xtal_81,-201.16151428222656,-6.28629732131958,db://115/xtal_81.cif,115
Sc3Al13N16,xtal_84,-184.66912841796875,-5.770910263061523,db://115/xtal_84.cif,115
Sc6Al26N32,xtal_85,-388.2427062988281,-6.0662922859191895,db://115/xtal_85.cif,115
Sc6Al26N32,xtal_86,-403.9527893066406,-6.31176233291626,db://115/xtal_86.cif,115
Sc3Al13N16,xtal_92,-192.38575744628906,-6.012054920196533,db://115/xtal_92.cif,115
Sc3Al13N16,xtal_95,-223.3501739501953,-6.9796929359436035,db://115/xtal_95.cif,115
Sc3Al13N16,xtal_99,-189.22525024414062,-5.9132890701293945,db://115/xtal_99.cif,115
Sc6Al26N32,xtal_1,-403.82769775390625,-6.309807777404785,db://116/xtal_1.cif,116
Sc6Al26N32,xtal_11,-418.9911804199219,-6.546737194061279,db://116/xtal_11.cif,116
Sc6Al26N32,xtal_12,-428.7925109863281,-6.699882984161377,db://116/xtal_12.cif,116
Sc6Al26N32,xtal_19,-403.7791748046875,-6.309049606323242,db://116/xtal_19.cif,116
Sc6Al26N32,xtal_22,-397.82354736328125,-6.2159929275512695,db://116/xtal_22.cif,116
Sc6Al26N32,xtal_24,-384.7156982421875,-6.01118278503418,db://116/xtal_24.cif,116
Sc6Al26N32,xtal_25,-415.6329040527344,-6.494264125823975,db://116/xtal_25.cif,116
