Chemical_Formula,CIF_Base_Name,Total_Energy_eV,Energy_per_Atom_eV,Relaxed_CIF_Path,SG_ori
U9Si15,xtal_73,-165.59976196289062,-6.899990081787109,db://145/xtal_73.cif,145
U9Si15,xtal_74,-174.81521606445312,-7.28396733601888,db://145/xtal_74.cif,145
U9Si15,xtal_76,-179.5547332763672,-7.481447219848633,db://145/xtal_76.cif,145
U9Si15,xtal_77,-170.14259338378906,-7.089274724324544,db://145/xtal_77.cif,145
U9Si15,xtal_79,-174.88552856445312,-7.28689702351888,db://145/xtal_79.cif,145
U9Si15,xtal_80,-170.3861846923828,-7.099424362182617,db://145/xtal_80.cif,145
U9Si15,xtal_81,-172.6439971923828,-7.19349988301595,db://145/xtal_81.cif,145
U9Si15,xtal_82,-169.81297302246094,-7.075540542602539,db://145/xtal_82.cif,145
U9Si15,xtal_83,-178.57574462890625,-7.440656026204427,db://145/xtal_83.cif,145
U9Si15,xtal_85,-176.83424377441406,-7.368093490600586,db://145/xtal_85.cif,145
U9Si15,xtal_86,-176.65228271484375,-7.360511779785156,db://145/xtal_86.cif,145
U9Si15,xtal_87,-169.30340576171875,-7.054308573404948,db://145/xtal_87.cif,145
U9Si15,xtal_88,-179.69468688964844,-7.4872786204020185,db://145/xtal_88.cif,145
U9Si15,xtal_89,-181.7595672607422,-7.573315302530925,db://145/xtal_89.cif,145
U9Si15,xtal_9,-169.0239715576172,-7.042665481567383,db://145/xtal_9.cif,145
U9Si15,xtal_90,-181.10975646972656,-7.546239852905273,db://145/xtal_90.cif,145
U9Si15,xtal_93,-177.17405700683594,-7.382252375284831,db://145/xtal_93.cif,145
U9Si15,xtal_95,-174.37033081054688,-7.265430450439453,db://145/xtal_95.cif,145
U9Si15,xtal_96,-179.341796875,-7.472574869791667,db://145/xtal_96.cif,145
U9Si15,xtal_98,-167.72314453125,-6.98846435546875,db://145/xtal_98.cif,145
U9Si15,xtal_99,-171.23800659179688,-7.13491694132487,db://145/xtal_99.cif,145
U9Si15,xtal_100,-173.53594970703125,-7.230664571126302,db://146/xtal_100.cif,146
U9Si15,xtal_11,-166.3866729736328,-6.932778040568034,db://146/xtal_11.cif,146
U9Si15,xtal_13,-138.81822204589844,-5.7840925852457685,db://146/xtal_13.cif,146
U9Si15,xtal_14,-164.65835571289062,-6.860764821370442,db://146/xtal_14.cif,146
U9Si15,xtal_17,-150.0890655517578,-6.253711064656575,db://146/xtal_17.cif,146
U9Si15,xtal_18,-156.3356475830078,-6.513985315958659,db://146/xtal_18.cif,146
U9Si15,xtal_19,-177.6404571533203,-7.40168571472168,db://146/xtal_19.cif,146
U9Si15,xtal_2,-168.85989379882812,-7.035828908284505,db://146/xtal_2.cif,146
U9Si15,xtal_20,-169.6591033935547,-7.069129308064778,db://146/xtal_20.cif,146
U9Si15,xtal_21,-165.6058807373047,-6.900245030721028,db://146/xtal_21.cif,146
U9Si15,xtal_22,-183.38217163085938,-7.640923817952474,db://146/xtal_22.cif,146
U9Si15,xtal_23,-160.5631103515625,-6.6901295979817705,db://146/xtal_23.cif,146
U9Si15,xtal_24,-161.80776977539062,-6.741990407307942,db://146/xtal_24.cif,146
U9Si15,xtal_25,-157.31201171875,-6.554667154947917,db://146/xtal_25.cif,146
U9Si15,xtal_26,-154.1762237548828,-6.424009323120117,db://146/xtal_26.cif,146
U9Si15,xtal_27,-170.19027709960938,-7.091261545817058,db://146/xtal_27.cif,146
U9Si15,xtal_28,-162.15780639648438,-6.756575266520183,db://146/xtal_28.cif,146
U9Si15,xtal_29,-164.5875701904297,-6.857815424601237,db://146/xtal_29.cif,146
U9Si15,xtal_3,-175.52828979492188,-7.313678741455078,db://146/xtal_3.cif,146
U9Si15,xtal_30,-163.46176147460938,-6.810906728108724,db://146/xtal_30.cif,146
U9Si15,xtal_31,-167.69131469726562,-6.987138112386067,db://146/xtal_31.cif,146
U9Si15,xtal_33,-184.53167724609375,-7.688819885253906,db://146/xtal_33.cif,146
U9Si15,xtal_34,-187.1533966064453,-7.798058191935222,db://146/xtal_34.cif,146
U9Si15,xtal_35,-171.2113037109375,-7.1338043212890625,db://146/xtal_35.cif,146
U9Si15,xtal_36,-178.74465942382812,-7.447694142659505,db://146/xtal_36.cif,146
U9Si15,xtal_37,-161.03182983398438,-6.709659576416016,db://146/xtal_37.cif,146
U9Si15,xtal_39,-177.9971160888672,-7.4165465037028,db://146/xtal_39.cif,146
U9Si15,xtal_40,-159.2806396484375,-6.6366933186848955,db://146/xtal_40.cif,146
U9Si15,xtal_41,-157.61376953125,-6.567240397135417,db://146/xtal_41.cif,146
U9Si15,xtal_42,-181.29977416992188,-7.554157257080078,db://146/xtal_42.cif,146
U9Si15,xtal_43,-160.27969360351562,-6.678320566813151,db://146/xtal_43.cif,146
U9Si15,xtal_44,-170.65673828125,-7.110697428385417,db://146/xtal_44.cif,146
U9Si15,xtal_45,-178.55645751953125,-7.439852396647136,db://146/xtal_45.cif,146
U9Si15,xtal_48,-170.2230987548828,-7.092629114786784,db://146/xtal_48.cif,146
U9Si15,xtal_50,-168.30531311035156,-7.0127213795979815,db://146/xtal_50.cif,146
U9Si15,xtal_52,-170.54017639160156,-7.105840682983398,db://146/xtal_52.cif,146
U9Si15,xtal_53,-171.2749786376953,-7.136457443237305,db://146/xtal_53.cif,146
U9Si15,xtal_54,-166.11317443847656,-6.9213822682698565,db://146/xtal_54.cif,146
U9Si15,xtal_55,-171.48434448242188,-7.145181020100911,db://146/xtal_55.cif,146
U9Si15,xtal_57,-155.56370544433594,-6.481821060180664,db://146/xtal_57.cif,146
U9Si15,xtal_58,-172.4671173095703,-7.186129887898763,db://146/xtal_58.cif,146
U9Si15,xtal_59,-161.01031494140625,-6.708763122558594,db://146/xtal_59.cif,146
U9Si15,xtal_6,-178.66433715820312,-7.444347381591797,db://146/xtal_6.cif,146
U9Si15,xtal_60,-157.74659729003906,-6.572774887084961,db://146/xtal_60.cif,146
U9Si15,xtal_61,-161.7487335205078,-6.739530563354492,db://146/xtal_61.cif,146
U9Si15,xtal_62,-163.1981201171875,-6.7999216715494795,db://146/xtal_62.cif,146
U9Si15,xtal_63,-157.45623779296875,-6.560676574707031,db://146/xtal_63.cif,146
U9Si15,xtal_64,-167.07733154296875,-6.961555480957031,db://146/xtal_64.cif,146
U9Si15,xtal_65,-171.72442626953125,-7.155184427897136,db://146/xtal_65.cif,146
U9Si15,xtal_66,-142.1192626953125,-5.9216359456380205,db://146/xtal_66.cif,146
U9Si15,xtal_67,-167.189208984375,-6.966217041015625,db://146/xtal_67.cif,146
U9Si15,xtal_68,-155.8670196533203,-6.49445915222168,db://146/xtal_68.cif,146
U9Si15,xtal_69,-168.2857208251953,-7.011905034383138,db://146/xtal_69.cif,146
U9Si15,xtal_7,-134.95504760742188,-5.623126983642578,db://146/xtal_7.cif,146
U9Si15,xtal_70,-165.98248291015625,-6.915936787923177,db://146/xtal_70.cif,146
U9Si15,xtal_71,-165.3162841796875,-6.8881785074869795,db://146/xtal_71.cif,146
U9Si15,xtal_72,-160.079833984375,-6.669993082682292,db://146/xtal_72.cif,146
U9Si15,xtal_73,-182.57752990722656,-7.607397079467773,db://146/xtal_73.cif,146
U9Si15,xtal_74,-184.60870361328125,-7.692029317220052,db://146/xtal_74.cif,146
U9Si15,xtal_75,-163.067626953125,-6.794484456380208,db://146/xtal_75.cif,146
U9Si15,xtal_76,-185.72520446777344,-7.738550186157227,db://146/xtal_76.cif,146
U9Si15,xtal_77,-161.816650390625,-6.742360432942708,db://146/xtal_77.cif,146
U9Si15,xtal_78,-152.93296813964844,-6.372207005818685,db://146/xtal_78.cif,146
U9Si15,xtal_79,-180.54293823242188,-7.522622426350911,db://146/xtal_79.cif,146
U9Si15,xtal_8,-166.00604248046875,-6.916918436686198,db://146/xtal_8.cif,146
U9Si15,xtal_80,-162.46240234375,-6.769266764322917,db://146/xtal_80.cif,146
U9Si15,xtal_81,-163.5399169921875,-6.8141632080078125,db://146/xtal_81.cif,146
U9Si15,xtal_82,-165.27027893066406,-6.886261622111003,db://146/xtal_82.cif,146
U9Si15,xtal_83,-168.1139373779297,-7.00474739074707,db://146/xtal_83.cif,146
U9Si15,xtal_84,-168.07765197753906,-7.003235499064128,db://146/xtal_84.cif,146
U9Si15,xtal_85,-162.88427734375,-6.786844889322917,db://146/xtal_85.cif,146
U9Si15,xtal_86,-168.93162536621094,-7.038817723592122,db://146/xtal_86.cif,146
U9Si15,xtal_87,-169.04339599609375,-7.043474833170573,db://146/xtal_87.cif,146
U9Si15,xtal_89,-172.6986541748047,-7.195777257283528,db://146/xtal_89.cif,146
U9Si15,xtal_9,-164.7075958251953,-6.862816492716472,db://146/xtal_9.cif,146
U9Si15,xtal_91,-180.0574493408203,-7.50239372253418,db://146/xtal_91.cif,146
U9Si15,xtal_92,-166.66427612304688,-6.944344838460286,db://146/xtal_92.cif,146
U9Si15,xtal_93,-162.07139587402344,-6.75297482808431,db://146/xtal_93.cif,146
U9Si15,xtal_95,-170.17042541503906,-7.090434392293294,db://146/xtal_95.cif,146
U9Si15,xtal_96,-182.61978149414062,-7.609157562255859,db://146/xtal_96.cif,146
U9Si15,xtal_97,-161.86468505859375,-6.744361877441406,db://146/xtal_97.cif,146
U9Si15,xtal_98,-168.1640167236328,-7.006834030151367,db://146/xtal_98.cif,146
U9Si15,xtal_99,-168.29672241210938,-7.012363433837891,db://146/xtal_99.cif,146
U6Si10,xtal_10,-116.9876480102539,-7.311728000640869,db://147/xtal_10.cif,147
U3Si5,xtal_100,-52.79339599609375,-6.599174499511719,db://147/xtal_100.cif,147
U6Si10,xtal_11,-117.5703353881836,-7.348145961761475,db://147/xtal_11.cif,147
U3Si5,xtal_12,-51.086997985839844,-6.3858747482299805,db://147/xtal_12.cif,147
U3Si5,xtal_13,-46.520484924316406,-5.815060615539551,db://147/xtal_13.cif,147
U9Si15,xtal_15,-174.35125732421875,-7.264635721842448,db://147/xtal_15.cif,147
U3Si5,xtal_16,-50.44479751586914,-6.305599689483643,db://147/xtal_16.cif,147
U9Si15,xtal_18,-178.06991577148438,-7.419579823811849,db://147/xtal_18.cif,147
U9Si15,xtal_20,-176.03765869140625,-7.334902445475261,db://147/xtal_20.cif,147
U3Si5,xtal_21,-2.029318332672119,-0.2536647915840149,db://147/xtal_21.cif,147
U3Si5,xtal_25,-48.64238739013672,-6.08029842376709,db://147/xtal_25.cif,147
U6Si10,xtal_26,-100.81654357910156,-6.301033973693848,db://147/xtal_26.cif,147
U6Si10,xtal_27,-117.08145141601562,-7.317590713500977,db://147/xtal_27.cif,147
U9Si15,xtal_28,-171.06588745117188,-7.127745310465495,db://147/xtal_28.cif,147
U6Si10,xtal_29,-119.56392669677734,-7.472745418548584,db://147/xtal_29.cif,147
U9Si15,xtal_30,-176.59176635742188,-7.357990264892578,db://147/xtal_30.cif,147
U9Si15,xtal_31,-181.77359008789062,-7.573899586995442,db://147/xtal_31.cif,147
U6Si10,xtal_32,-112.94766998291016,-7.059229373931885,db://147/xtal_32.cif,147
U9Si15,xtal_33,-168.22628784179688,-7.00942866007487,db://147/xtal_33.cif,147
U6Si10,xtal_34,-114.138671875,-7.1336669921875,db://147/xtal_34.cif,147
U9Si15,xtal_35,-167.63185119628906,-6.984660466512044,db://147/xtal_35.cif,147
U6Si10,xtal_37,-111.56594848632812,-6.972871780395508,db://147/xtal_37.cif,147
U6Si10,xtal_38,-110.74104309082031,-6.9213151931762695,db://147/xtal_38.cif,147
U3Si5,xtal_39,-51.81138229370117,-6.4764227867126465,db://147/xtal_39.cif,147
U9Si15,xtal_40,-168.0357208251953,-7.001488367716472,db://147/xtal_40.cif,147
U3Si5,xtal_44,-32.85626983642578,-4.107033729553223,db://147/xtal_44.cif,147
U6Si10,xtal_46,-97.11843872070312,-6.069902420043945,db://147/xtal_46.cif,147
U6Si10,xtal_47,-116.10497283935547,-7.256560802459717,db://147/xtal_47.cif,147
U9Si15,xtal_48,-174.27996826171875,-7.261665344238281,db://147/xtal_48.cif,147
U6Si10,xtal_5,-104.9013442993164,-6.556334018707275,db://147/xtal_5.cif,147
U3Si5,xtal_53,-11.452651977539062,-1.4315814971923828,db://147/xtal_53.cif,147
U3Si5,xtal_55,-52.27981185913086,-6.534976482391357,db://147/xtal_55.cif,147
U6Si10,xtal_57,-110.5015640258789,-6.906347751617432,db://147/xtal_57.cif,147
U6Si10,xtal_58,-117.1030502319336,-7.31894063949585,db://147/xtal_58.cif,147
U3Si5,xtal_59,-53.91871643066406,-6.739839553833008,db://147/xtal_59.cif,147
U6Si10,xtal_6,-117.16954040527344,-7.32309627532959,db://147/xtal_6.cif,147
U6Si10,xtal_60,-114.59823608398438,-7.162389755249023,db://147/xtal_60.cif,147
U9Si15,xtal_61,-176.93307495117188,-7.372211456298828,db://147/xtal_61.cif,147
U6Si10,xtal_63,-114.40734100341797,-7.150458812713623,db://147/xtal_63.cif,147
U3Si5,xtal_64,-8.214839935302734,-1.0268549919128418,db://147/xtal_64.cif,147
U9Si15,xtal_65,-159.2274932861328,-6.6344788869222,db://147/xtal_65.cif,147
U6Si10,xtal_66,-115.4244155883789,-7.214025974273682,db://147/xtal_66.cif,147
U3Si5,xtal_68,-53.544532775878906,-6.693066596984863,db://147/xtal_68.cif,147
U3Si5,xtal_7,-48.49345016479492,-6.061681270599365,db://147/xtal_7.cif,147
U9Si15,xtal_72,-172.45228576660156,-7.1855119069417315,db://147/xtal_72.cif,147
U3Si5,xtal_73,-58.29612731933594,-7.287015914916992,db://147/xtal_73.cif,147
U6Si10,xtal_74,-86.9795150756836,-5.436219692230225,db://147/xtal_74.cif,147
U6Si10,xtal_75,-116.82691192626953,-7.301681995391846,db://147/xtal_75.cif,147
U3Si5,xtal_79,-53.230247497558594,-6.653780937194824,db://147/xtal_79.cif,147
U9Si15,xtal_80,-170.70980834960938,-7.112908681233724,db://147/xtal_80.cif,147
U9Si15,xtal_83,-166.85264587402344,-6.95219357808431,db://147/xtal_83.cif,147
U6Si10,xtal_84,-122.54153442382812,-7.658845901489258,db://147/xtal_84.cif,147
U3Si5,xtal_88,-42.9579963684082,-5.369749546051025,db://147/xtal_88.cif,147
U6Si10,xtal_91,-121.0839614868164,-7.567747592926025,db://147/xtal_91.cif,147
U6Si10,xtal_92,-114.13957977294922,-7.133723735809326,db://147/xtal_92.cif,147
U6Si10,xtal_94,-113.33284759521484,-7.083302974700928,db://147/xtal_94.cif,147
U3Si5,xtal_96,-39.621620178222656,-4.952702522277832,db://147/xtal_96.cif,147
U3Si5,xtal_97,-52.11018371582031,-6.513772964477539,db://147/xtal_97.cif,147
U9Si15,xtal_22,-158.12449645996094,-6.588520685831706,db://148/xtal_22.cif,148
U9Si15,xtal_31,-169.97105407714844,-7.0821272532145185,db://148/xtal_31.cif,148
U9Si15,xtal_34,-91.71726989746094,-3.8215529123942056,db://148/xtal_34.cif,148
U9Si15,xtal_42,-161.83013916015625,-6.742922465006511,db://148/xtal_42.cif,148
U9Si15,xtal_44,-175.68045043945312,-7.320018768310547,db://148/xtal_44.cif,148
U9Si15,xtal_47,-161.72129821777344,-6.73838742574056,db://148/xtal_47.cif,148
U9Si15,xtal_52,-146.58416748046875,-6.107673645019531,db://148/xtal_52.cif,148
U9Si15,xtal_57,-164.86264038085938,-6.869276682535808,db://148/xtal_57.cif,148
U9Si15,xtal_6,-167.20382690429688,-6.96682612101237,db://148/xtal_6.cif,148
U9Si15,xtal_61,-144.1846466064453,-6.007693608601888,db://148/xtal_61.cif,148
U9Si15,xtal_74,-147.78250122070312,-6.157604217529297,db://148/xtal_74.cif,148
U3Si5,xtal_1,-29.08255958557129,-3.635319948196411,db://149/xtal_1.cif,149
U3Si5,xtal_10,-52.23820114135742,-6.529775142669678,db://149/xtal_10.cif,149
U9Si15,xtal_11,-178.8650665283203,-7.45271110534668,db://149/xtal_11.cif,149
U3Si5,xtal_12,-59.13115310668945,-7.391394138336182,db://149/xtal_12.cif,149
U6Si10,xtal_13,-104.28216552734375,-6.517635345458984,db://149/xtal_13.cif,149
U6Si10,xtal_14,-110.7229995727539,-6.920187473297119,db://149/xtal_14.cif,149
U9Si15,xtal_15,-166.47332763671875,-6.936388651529948,db://149/xtal_15.cif,149
U6Si10,xtal_16,-114.416748046875,-7.1510467529296875,db://149/xtal_16.cif,149
U6Si10,xtal_17,-109.61278533935547,-6.850799083709717,db://149/xtal_17.cif,149
U6Si10,xtal_18,-113.46648406982422,-7.091655254364014,db://149/xtal_18.cif,149
U6Si10,xtal_19,-114.57530975341797,-7.160956859588623,db://149/xtal_19.cif,149
U9Si15,xtal_2,-168.60623168945312,-7.025259653727214,db://149/xtal_2.cif,149
U3Si5,xtal_20,-51.85795593261719,-6.482244491577148,db://149/xtal_20.cif,149
U6Si10,xtal_21,-116.94669342041016,-7.309168338775635,db://149/xtal_21.cif,149
U9Si15,xtal_22,-167.9789276123047,-6.999121983846028,db://149/xtal_22.cif,149
U9Si15,xtal_23,-176.14508056640625,-7.339378356933594,db://149/xtal_23.cif,149
U9Si15,xtal_24,-168.75674438476562,-7.031531016031901,db://149/xtal_24.cif,149
U6Si10,xtal_25,-101.63080596923828,-6.351925373077393,db://149/xtal_25.cif,149
U9Si15,xtal_26,-169.14686584472656,-7.0477860768636065,db://149/xtal_26.cif,149
U9Si15,xtal_27,-167.6060791015625,-6.9835866292317705,db://149/xtal_27.cif,149
U9Si15,xtal_28,-163.4510040283203,-6.810458501180013,db://149/xtal_28.cif,149
U3Si5,xtal_29,-49.62617874145508,-6.203272342681885,db://149/xtal_29.cif,149
U3Si5,xtal_3,-55.57252883911133,-6.946566104888916,db://149/xtal_3.cif,149
U3Si5,xtal_30,-30.402446746826172,-3.8003058433532715,db://149/xtal_30.cif,149
U3Si5,xtal_31,-28.891551971435547,-3.6114439964294434,db://149/xtal_31.cif,149
U6Si10,xtal_32,-105.75321960449219,-6.609576225280762,db://149/xtal_32.cif,149
U3Si5,xtal_33,-25.748523712158203,-3.2185654640197754,db://149/xtal_33.cif,149
U9Si15,xtal_34,-169.2454071044922,-7.051891962687175,db://149/xtal_34.cif,149
U6Si10,xtal_36,-113.32674407958984,-7.082921504974365,db://149/xtal_36.cif,149
U6Si10,xtal_37,-108.94827270507812,-6.809267044067383,db://149/xtal_37.cif,149
U9Si15,xtal_38,-174.12185668945312,-7.255077362060547,db://149/xtal_38.cif,149
U6Si10,xtal_39,-115.96781921386719,-7.247988700866699,db://149/xtal_39.cif,149
U3Si5,xtal_4,-35.69658279418945,-4.462072849273682,db://149/xtal_4.cif,149
U6Si10,xtal_40,-114.30570983886719,-7.144106864929199,db://149/xtal_40.cif,149
U6Si10,xtal_41,-114.17472076416016,-7.13592004776001,db://149/xtal_41.cif,149
U3Si5,xtal_42,4.599358558654785,0.5749198198318481,db://149/xtal_42.cif,149
U6Si10,xtal_43,-110.8664321899414,-6.929152011871338,db://149/xtal_43.cif,149
U3Si5,xtal_44,-18.574533462524414,-2.3218166828155518,db://149/xtal_44.cif,149
U6Si10,xtal_45,-113.24987030029297,-7.0781168937683105,db://149/xtal_45.cif,149
U9Si15,xtal_46,-176.78436279296875,-7.366015116373698,db://149/xtal_46.cif,149
U9Si15,xtal_47,-162.07579040527344,-6.75315793355306,db://149/xtal_47.cif,149
U3Si5,xtal_48,-0.25648069381713867,-0.032060086727142334,db://149/xtal_48.cif,149
U9Si15,xtal_49,-154.6508026123047,-6.443783442179362,db://149/xtal_49.cif,149
U3Si5,xtal_5,-58.69917678833008,-7.33739709854126,db://149/xtal_5.cif,149
U9Si15,xtal_50,-182.8201904296875,-7.6175079345703125,db://149/xtal_50.cif,149
U9Si15,xtal_51,-180.92514038085938,-7.538547515869141,db://149/xtal_51.cif,149
U3Si5,xtal_52,-27.221193313598633,-3.402649164199829,db://149/xtal_52.cif,149
U6Si10,xtal_53,-108.72026824951172,-6.795016765594482,db://149/xtal_53.cif,149
U6Si10,xtal_54,-115.9381103515625,-7.246131896972656,db://149/xtal_54.cif,149
U6Si10,xtal_55,-123.74943542480469,-7.734339714050293,db://149/xtal_55.cif,149
U6Si10,xtal_56,-100.835693359375,-6.3022308349609375,db://149/xtal_56.cif,149
U3Si5,xtal_57,-60.54515075683594,-7.568143844604492,db://149/xtal_57.cif,149
U9Si15,xtal_58,-154.5718536376953,-6.440493901570638,db://149/xtal_58.cif,149
U3Si5,xtal_59,-49.50319290161133,-6.187899112701416,db://149/xtal_59.cif,149
U9Si15,xtal_6,-168.8641815185547,-7.036007563273112,db://149/xtal_6.cif,149
U3Si5,xtal_60,-13.002492904663086,-1.6253116130828857,db://149/xtal_60.cif,149
U9Si15,xtal_61,-181.36134338378906,-7.556722640991211,db://149/xtal_61.cif,149
U3Si5,xtal_62,-26.800947189331055,-3.350118398666382,db://149/xtal_62.cif,149
U9Si15,xtal_63,-169.39759826660156,-7.058233261108398,db://149/xtal_63.cif,149
U9Si15,xtal_64,-166.6905975341797,-6.945441563924153,db://149/xtal_64.cif,149
U9Si15,xtal_65,-175.6025390625,-7.3167724609375,db://149/xtal_65.cif,149
U6Si10,xtal_66,-117.97175598144531,-7.373234748840332,db://149/xtal_66.cif,149
U6Si10,xtal_67,-113.80632019042969,-7.1128950119018555,db://149/xtal_67.cif,149
U9Si15,xtal_68,-169.62008666992188,-7.067503611246745,db://149/xtal_68.cif,149
U3Si5,xtal_69,29.42699432373047,3.6783742904663086,db://149/xtal_69.cif,149
U6Si10,xtal_7,-121.85628509521484,-7.616017818450928,db://149/xtal_7.cif,149
U6Si10,xtal_70,-105.95438385009766,-6.6221489906311035,db://149/xtal_70.cif,149
U3Si5,xtal_71,-55.177337646484375,-6.897167205810547,db://149/xtal_71.cif,149
U9Si15,xtal_72,-174.6395263671875,-7.2766469319661455,db://149/xtal_72.cif,149
U3Si5,xtal_74,-42.568389892578125,-5.321048736572266,db://149/xtal_74.cif,149
U9Si15,xtal_75,-178.6998291015625,-7.4458262125651045,db://149/xtal_75.cif,149
U9Si15,xtal_76,-156.68508911132812,-6.528545379638672,db://149/xtal_76.cif,149
U3Si5,xtal_77,-48.02823257446289,-6.003529071807861,db://149/xtal_77.cif,149
U6Si10,xtal_78,-116.5018310546875,-7.281364440917969,db://149/xtal_78.cif,149
U6Si10,xtal_79,-106.87187957763672,-6.679492473602295,db://149/xtal_79.cif,149
U9Si15,xtal_8,-174.1725311279297,-7.25718879699707,db://149/xtal_8.cif,149
U6Si10,xtal_80,-107.86312103271484,-6.741445064544678,db://149/xtal_80.cif,149
U9Si15,xtal_81,-169.7314910888672,-7.072145462036133,db://149/xtal_81.cif,149
U9Si15,xtal_82,-181.4503173828125,-7.5604298909505205,db://149/xtal_82.cif,149
U3Si5,xtal_83,-55.00764083862305,-6.875955104827881,db://149/xtal_83.cif,149
U3Si5,xtal_84,-33.68489074707031,-4.210611343383789,db://149/xtal_84.cif,149
U6Si10,xtal_85,-112.9568099975586,-7.059800624847412,db://149/xtal_85.cif,149
U6Si10,xtal_86,-111.41575622558594,-6.963484764099121,db://149/xtal_86.cif,149
U3Si5,xtal_87,-56.561187744140625,-7.070148468017578,db://149/xtal_87.cif,149
U9Si15,xtal_88,-170.49136352539062,-7.103806813557942,db://149/xtal_88.cif,149
U3Si5,xtal_89,-28.451335906982422,-3.5564169883728027,db://149/xtal_89.cif,149
U3Si5,xtal_9,-50.863365173339844,-6.3579206466674805,db://149/xtal_9.cif,149
U9Si15,xtal_90,-175.93202209472656,-7.3305009206136065,db://149/xtal_90.cif,149
U3Si5,xtal_91,51.26313781738281,6.407892227172852,db://149/xtal_91.cif,149
U6Si10,xtal_92,-113.84101104736328,-7.115063190460205,db://149/xtal_92.cif,149
U3Si5,xtal_93,-44.60942077636719,-5.576177597045898,db://149/xtal_93.cif,149
U9Si15,xtal_95,-177.4806671142578,-7.395027796427409,db://149/xtal_95.cif,149
U6Si10,xtal_96,-116.29020690917969,-7.2681379318237305,db://149/xtal_96.cif,149
U6Si10,xtal_97,-118.14500427246094,-7.384062767028809,db://149/xtal_97.cif,149
U3Si5,xtal_98,-48.38724136352539,-6.048405170440674,db://149/xtal_98.cif,149
U9Si15,xtal_99,-167.1317901611328,-6.9638245900472,db://149/xtal_99.cif,149
U3Si5,xtal_1,-30.096677780151367,-3.762084722518921,db://150/xtal_1.cif,150
U6Si10,xtal_10,-108.49940490722656,-6.78121280670166,db://150/xtal_10.cif,150
U3Si5,xtal_11,-45.202598571777344,-5.650324821472168,db://150/xtal_11.cif,150
U6Si10,xtal_12,-120.38218688964844,-7.523886680603027,db://150/xtal_12.cif,150
U3Si5,xtal_13,-48.498531341552734,-6.062316417694092,db://150/xtal_13.cif,150
U6Si10,xtal_18,-117.80361938476562,-7.362726211547852,db://150/xtal_18.cif,150
U3Si5,xtal_19,-54.616188049316406,-6.827023506164551,db://150/xtal_19.cif,150
U3Si5,xtal_27,-55.259376525878906,-6.907422065734863,db://150/xtal_27.cif,150
U3Si5,xtal_3,-53.54887390136719,-6.693609237670898,db://150/xtal_3.cif,150
U3Si5,xtal_31,-53.384864807128906,-6.673108100891113,db://150/xtal_31.cif,150
U3Si5,xtal_33,-58.611331939697266,-7.326416492462158,db://150/xtal_33.cif,150
U3Si5,xtal_39,-35.797882080078125,-4.474735260009766,db://150/xtal_39.cif,150
U9Si15,xtal_41,-171.99131774902344,-7.16630490620931,db://150/xtal_41.cif,150
U3Si5,xtal_43,-48.87697982788086,-6.109622478485107,db://150/xtal_43.cif,150
U3Si5,xtal_52,-55.833465576171875,-6.979183197021484,db://150/xtal_52.cif,150
U3Si5,xtal_57,-52.69858169555664,-6.58732271194458,db://150/xtal_57.cif,150
U6Si10,xtal_59,-112.01777648925781,-7.001111030578613,db://150/xtal_59.cif,150
U3Si5,xtal_61,-40.87027359008789,-5.108784198760986,db://150/xtal_61.cif,150
U3Si5,xtal_66,-48.67451095581055,-6.084313869476318,db://150/xtal_66.cif,150
U6Si10,xtal_72,-118.7597885131836,-7.422486782073975,db://150/xtal_72.cif,150
U3Si5,xtal_75,1.0205178260803223,0.12756472826004028,db://150/xtal_75.cif,150
U9Si15,xtal_81,-172.79217529296875,-7.199673970540364,db://150/xtal_81.cif,150
U3Si5,xtal_82,-56.222164154052734,-7.027770519256592,db://150/xtal_82.cif,150
U9Si15,xtal_91,-173.5069122314453,-7.229454676310222,db://150/xtal_91.cif,150
U6Si10,xtal_95,-106.31349182128906,-6.644593238830566,db://150/xtal_95.cif,150
U9Si15,xtal_1,-171.89076232910156,-7.162115097045898,db://151/xtal_1.cif,151
U9Si15,xtal_10,-169.27047729492188,-7.052936553955078,db://151/xtal_10.cif,151
U9Si15,xtal_11,-169.49862670898438,-7.062442779541016,db://151/xtal_11.cif,151
U9Si15,xtal_12,-176.2864532470703,-7.345268885294597,db://151/xtal_12.cif,151
U9Si15,xtal_13,-170.02444458007812,-7.084351857503255,db://151/xtal_13.cif,151
U9Si15,xtal_14,-163.78445434570312,-6.824352264404297,db://151/xtal_14.cif,151
U9Si15,xtal_15,-161.00436401367188,-6.708515167236328,db://151/xtal_15.cif,151
U9Si15,xtal_16,-170.92770385742188,-7.121987660725911,db://151/xtal_16.cif,151
U9Si15,xtal_17,-175.88014221191406,-7.328339258829753,db://151/xtal_17.cif,151
U9Si15,xtal_19,-157.3309326171875,-6.5554555257161455,db://151/xtal_19.cif,151
U9Si15,xtal_2,-175.23162841796875,-7.301317850748698,db://151/xtal_2.cif,151
U9Si15,xtal_23,-164.046630859375,-6.835276285807292,db://151/xtal_23.cif,151
U9Si15,xtal_24,-176.072265625,-7.336344401041667,db://151/xtal_24.cif,151
U9Si15,xtal_26,-176.40673828125,-7.35028076171875,db://151/xtal_26.cif,151
U9Si15,xtal_29,-161.1173553466797,-6.713223139444987,db://151/xtal_29.cif,151
